,words,words_index,tags,tags_index
1541,"['各', '一', '次', '，', '化', '工', '部', '科', '技', '进', '步', '一', '等', '奖', '一', '次', '，', '中', '科', '院', '科', '技', '进', '步', '二', '等', '奖', '、', '浙', '江', '省', '科', '技', '进', '步', '二', '等', '奖', '各', '一', '次', '，', '曾', '担', '当', '国', '家', '七', '五', '、', '八', '五', '、', '九', '五', '、', '十', '五', '重', '大', '科', '技', '攻', '关', '项', '目', '主', '持', '。']","[1421, 258, 589, 4, 83, 29, 76, 26, 123, 196, 810, 258, 131, 564, 258, 589, 4, 5, 26, 99, 26, 123, 196, 810, 119, 131, 564, 32, 289, 274, 114, 26, 123, 196, 810, 119, 131, 564, 1421, 258, 589, 4, 184, 152, 567, 6, 52, 937, 478, 32, 318, 478, 32, 319, 478, 32, 325, 478, 458, 144, 26, 123, 1422, 652, 34, 35, 117, 279, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1542,"['张', '广', '智', '先', '生', '，', '中', '国', '国', '籍', '，', '无', '永', '久', '境', '外', '居', '留', '权', '，']","[90, 509, 1103, 140, 19, 4, 5, 6, 6, 7, 4, 8, 94, 95, 9, 10, 11, 12, 13, 4]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 17, 1, 2, 2, 2, 3, 4, 4, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1543,"['1', '9', '5', '1', '年', '出', '生', '，', '本', '科', '学', '历', '，', '教', '授', '级', '高', '级', '工', '程', '师', '；']","[14, 15, 93, 14, 17, 18, 19, 4, 25, 26, 27, 28, 4, 200, 201, 310, 0, 310, 29, 30, 31, 68]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 11, 12, 12, 13, 2, 8, 9, 9, 9, 9, 9, 9, 10, 2]"
1544,"['曾', '就', '职', '于', '洛', '阳', '耐', '火', '材', '料', '研', '究', '院', '、', '北', '京', '利', '尔', '耐', '火', '材', '料', '有', '限', '公', '司', '，', '现', '任', '北', '京', '利', '尔', '高', '温', '材', '料', '股', '份', '有', '限', '公', '司', '董', '事', '。']","[184, 480, 132, 142, 532, 533, 1423, 828, 385, 211, 104, 105, 99, 32, 128, 134, 694, 366, 1423, 828, 385, 211, 86, 87, 70, 71, 4, 133, 61, 128, 134, 694, 366, 0, 726, 385, 211, 84, 85, 86, 87, 70, 71, 66, 67, 54]","['O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 16, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2]"
1545,"['石', '英', '女', '士', '：', '独', '立', '董', '事', '，', '女', '，']","[82, 772, 209, 102, 2, 204, 205, 66, 67, 4, 209, 4]","['B-NAME', 'E-NAME', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O']","[0, 1, 2, 2, 2, 8, 9, 9, 10, 2, 2, 2]"
1546,"['1', '9', '6', '3', '年', '出', '生', '，', '中', '共', '党', '员', '，', '博', '士', '研', '究', '生', '，', '教', '授', '。']","[14, 15, 16, 69, 17, 18, 19, 4, 5, 22, 23, 24, 4, 178, 102, 104, 105, 19, 4, 200, 201, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 8, 9, 9, 10, 2, 11, 12, 12, 12, 13, 2, 8, 10, 2]"
1547,"['1', '9', '8', '1', '辽', '宁', '大', '学', '法', '律', '系', '学', '生', '1', '9', '8', '7', '中', '国', '政', '法', '大', '学', '研', '究', '生', '院', '学', '生', '1', '9', '9', '0', '至', '今', '辽', '宁', '大', '学', '法', '律', '系', '讲', '师', '、', '教', '授', '2', '0', '0', '3', '年', '至', '今', '沈', '阳', '机', '床', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事']","[14, 15, 110, 14, 1038, 537, 144, 27, 199, 373, 145, 27, 19, 14, 15, 110, 57, 5, 6, 198, 199, 144, 27, 104, 105, 19, 99, 27, 19, 14, 15, 15, 56, 59, 60, 1038, 537, 144, 27, 199, 373, 145, 1325, 31, 32, 200, 201, 55, 56, 56, 69, 17, 59, 60, 983, 533, 327, 663, 84, 85, 86, 87, 70, 71, 204, 205, 66, 67]","['O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 16, 8, 10, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 16, 8, 10, 2, 8, 10, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10]"
1548,"['段', '连', '吉', '先', '生', '：', '中', '国', '国', '籍', '，', '男', '，', '汉', '族', '，']","[223, 583, 242, 140, 19, 2, 5, 6, 6, 7, 4, 3, 4, 20, 21, 4]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT', 'O', 'O', 'O', 'B-RACE', 'E-RACE', 'O']","[0, 17, 1, 2, 2, 2, 3, 4, 4, 5, 2, 2, 2, 6, 7, 2]"
1549,"['1', '9', '5', '9', '年', '生', '，', '研', '究', '生', '学', '历', '，', '高', '级', '政', '工', '师', '。']","[14, 15, 93, 15, 17, 19, 4, 104, 105, 19, 27, 28, 4, 0, 310, 198, 29, 31, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 11, 12, 12, 12, 13, 2, 8, 9, 9, 9, 10, 2]"
1550,"['历', '任', '四', '建', '基', '层', '施', '工', '队', '工', '会', '主', '席', '，', '四', '建', '黄', '河', '公', '司', '副', '经', '理', '，', '四', '建', '公', '司', '工', '会', '主', '席', '、', '副', '董', '事', '长', '，', '建', '工', '集', '团', '工', '会', '副', '主', '席', '、', '行', '政', '综', '合', '部', '常', '务', '副', '部', '长', '；']","[28, 61, 364, 315, 472, 550, 1084, 29, 467, 29, 39, 117, 413, 4, 364, 315, 541, 127, 70, 71, 88, 53, 37, 4, 364, 315, 70, 71, 29, 39, 117, 413, 32, 88, 66, 67, 77, 4, 315, 29, 166, 167, 29, 39, 88, 117, 413, 32, 183, 198, 74, 75, 76, 232, 126, 88, 76, 77, 68]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 16, 8, 9, 10, 2, 14, 15, 15, 16, 8, 9, 9, 10, 2, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 16, 8, 9, 10, 2, 8, 9, 9, 9, 9, 9, 9, 9, 9, 10, 2]"
1551,"['现', '任', '中', '建', '新', '疆', '建', '工', '（', '集', '团', '）', '有', '限', '公', '司', '工', '会', '主', '席', '、', '2', '0', '0', '4', '年', '1', '2', '月', '至', '今', '任', '本', '公', '司', '监', '事', '会', '主', '席', '。']","[133, 61, 5, 315, 171, 454, 315, 29, 42, 166, 167, 50, 86, 87, 70, 71, 29, 39, 117, 413, 32, 55, 56, 56, 270, 17, 14, 55, 58, 59, 60, 61, 25, 70, 71, 185, 67, 39, 117, 413, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 16, 8, 9, 9, 9, 10, 2]"
1552,"['沈', '健', '斌', '，', '男', '，']","[983, 1051, 758, 4, 3, 4]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O']","[0, 17, 1, 2, 2, 2]"
1553,"['1', '9', '6', '3', '年', '5', '月', '出', '生', '，', '工', '商', '管', '理', '硕', '士', '，', '中', '共', '党', '员', '。']","[14, 15, 16, 69, 17, 93, 58, 18, 19, 4, 29, 98, 36, 37, 109, 102, 4, 5, 22, 23, 24, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRO', 'M-PRO', 'M-PRO', 'E-PRO', 'B-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 18, 19, 19, 20, 11, 13, 2, 8, 9, 9, 10, 2]"
1554,"['曾', '任', '湖', '南', '省', '株', '洲', '化', '工', '厂', '财', '务', '科', '会', '计', '、', '株', '洲', '市', '计', '划', '委', '员', '会', '经', '济', '信', '息', '中', '心', '副', '主', '任', '、', '中', '共', '株', '洲', '市', '委', '组', '织', '部', '副', '科', '长', '、', '科', '长', '等', '职', '。']","[184, 61, 203, 267, 114, 1026, 647, 83, 29, 277, 125, 126, 26, 39, 100, 32, 1026, 647, 168, 100, 406, 316, 24, 39, 53, 188, 154, 825, 5, 286, 88, 117, 61, 32, 5, 22, 1026, 647, 168, 316, 324, 638, 76, 88, 26, 77, 32, 26, 77, 131, 132, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 8, 10, 2, 2, 2]"
1555,"['现', '任', '株', '洲', '市', '国', '有', '资', '产', '投', '资', '经', '营', '有', '限', '公', '司', '副', '总', '经', '理', '、', '本', '公', '司', '监', '事', '。']","[133, 61, 1026, 647, 168, 6, 86, 65, 163, 64, 65, 53, 120, 86, 87, 70, 71, 88, 89, 53, 37, 32, 25, 70, 71, 185, 67, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 16, 8, 10, 2]"
1556,"['现', '没', '有', '持', '有', '本', '公', '司', '股', '份', '，', '未', '受', '过', '中', '国', '证', '监', '会', '及', '其', '他', '有', '关', '部', '门', '的', '处', '罚', '和', '证', '券', '交', '易', '所', '的', '惩', '戒', '。']","[133, 655, 86, 279, 86, 25, 70, 71, 84, 85, 4, 653, 500, 656, 5, 6, 338, 185, 39, 175, 650, 657, 86, 652, 76, 313, 447, 149, 658, 63, 338, 339, 148, 108, 191, 447, 659, 660, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1557,"['盛', '毅', '：', '1', '9', '5', '6', '年', '出', '生', '，', '经', '济', '学', '硕', '士', '，', '研', '究', '员', '，', '四', '川', '省', '有', '突', '出', '贡', '献', '专', '家', '，', '四', '川', '省', '学', '术', '、', '技', '术', '带', '头', '人', '，', '长', '期', '从', '事', '经', '济', '研', '究', '工', '作', '。']","[1011, 610, 2, 14, 15, 93, 16, 17, 18, 19, 4, 53, 188, 27, 109, 102, 4, 104, 105, 24, 4, 364, 563, 114, 86, 601, 18, 602, 603, 51, 52, 4, 364, 563, 114, 27, 124, 32, 123, 124, 1257, 389, 62, 4, 77, 261, 440, 67, 53, 188, 104, 105, 29, 150, 54]","['B-NAME', 'E-NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRO', 'M-PRO', 'E-PRO', 'B-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 18, 19, 20, 11, 13, 2, 8, 9, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1558,"['历', '任', '四', '川', '省', '社', '会', '科', '学', '院', '经', '济', '研', '究', '所', '副', '所', '长', '、', '四', '川', '省', '社', '会', '科', '学', '院', '四', '川', '经', '济', '社', '会', '发', '展', '重', '大', '问', '题', '对', '策', '研', '究', '中', '心', '秘', '书', '长', '、', '四', '川', '省', '社', '会', '科', '学', '院', '宏', '观', '经', '济', '研', '究', '所', '所', '长', '，', '曾', '任', '四', '川', '全', '兴', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '。']","[28, 61, 364, 563, 114, 103, 39, 26, 27, 99, 53, 188, 104, 105, 191, 88, 191, 77, 32, 364, 563, 114, 103, 39, 26, 27, 99, 364, 563, 53, 188, 103, 39, 165, 218, 458, 144, 799, 1411, 442, 491, 104, 105, 5, 286, 72, 73, 77, 32, 364, 563, 114, 103, 39, 26, 27, 99, 400, 1424, 53, 188, 104, 105, 191, 191, 77, 4, 184, 61, 364, 563, 415, 517, 84, 85, 86, 87, 70, 71, 204, 205, 66, 67, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
1559,"['现', '任', '四', '川', '省', '社', '会', '科', '学', '院', '副', '院', '长', '，', '四', '川', '省', '决', '策', '咨', '询', '委', '员', '会', '委', '员', '，', '四', '川', '路', '桥', '建', '设', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '，', '四', '川', '迪', '康', '科', '技', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '，', '四', '川', '双', '马', '水', '泥', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '，', '四', '川', '长', '城', '国', '际', '动', '漫', '游', '戏', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '。']","[133, 61, 364, 563, 114, 103, 39, 26, 27, 99, 88, 99, 77, 4, 364, 563, 114, 1213, 491, 155, 156, 316, 24, 39, 316, 24, 4, 364, 563, 683, 711, 315, 443, 84, 85, 86, 87, 70, 71, 204, 205, 66, 67, 4, 364, 563, 536, 356, 26, 123, 84, 85, 86, 87, 70, 71, 204, 205, 66, 67, 4, 364, 563, 343, 615, 450, 1305, 84, 85, 86, 87, 70, 71, 204, 205, 66, 67, 4, 364, 563, 77, 160, 6, 106, 332, 1425, 1114, 1426, 84, 85, 86, 87, 70, 71, 204, 205, 66, 67, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
1560,"['舒', '适', '广', '女', '士', '：', '中', '共', '党', '员', '。']","[764, 1427, 509, 209, 102, 2, 5, 22, 23, 24, 54]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[0, 17, 1, 2, 2, 2, 8, 9, 9, 10, 2]"
1561,"['历', '任', '长', '沙', '东', '塘', '百', '货', '大', '楼', '主', '办', '会', '计', '，', '财', '务', '科', '副', '科', '长', '，', '审', '计', '部', '经', '理', '。']","[28, 61, 77, 765, 79, 1428, 573, 574, 144, 575, 117, 276, 39, 100, 4, 125, 126, 26, 88, 26, 77, 4, 257, 100, 76, 53, 37, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 8, 9, 9, 9, 9, 10, 2, 8, 9, 9, 9, 10, 2]"
1562,"['现', '任', '公', '司', '监', '事', '、', '法', '务', '审', '计', '部', '副', '经', '理', '。']","[133, 61, 70, 71, 185, 67, 32, 199, 126, 257, 100, 76, 88, 53, 37, 54]","['O', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 16, 8, 10, 2, 8, 9, 9, 9, 9, 9, 9, 10, 2]"
1563,"['张', '蕊', '，', '女', '，']","[90, 1429, 4, 209, 4]","['B-NAME', 'E-NAME', 'O', 'O', 'O']","[0, 1, 2, 2, 2]"
